Seed Sizes,Accuracy,Precision,Recall,F_Score,Precision_mi,Recall_mi,F1_Score_mi
556,0.700460829,0.700587869,0.700460829,0.700522693,0.700460829,0.700460829, 0.7004608294930875	
561,0.700460829,0.69967372,0.700460829,0.699985857,0.700460829,0.700460829, 0.7004608294930875	
566,0.700460829,0.700337433,0.700460829,0.700397474,0.700460829,0.700460829, 0.7004608294930875	
571,0.694316436,0.69419041,0.694316436,0.694251781,0.694316436,0.694316436, 0.6943164362519201	
576,0.697388633,0.697263922,0.697388633,0.697324628,0.697388633,0.697388633, 0.6973886328725039	
581,0.698924731,0.699183675,0.698924731,0.699047597,0.698924731,0.698924731, 0.6989247311827957	
586,0.700460829,0.700852873,0.700460829,0.700641957,0.700460829,0.700460829, 0.7004608294930875	
591,0.700460829,0.700852873,0.700460829,0.700641957,0.700460829,0.700460829, 0.7004608294930875	
596,0.705069124,0.703859598,0.705069124,0.704222801,0.705069124,0.705069124, 0.7050691244239631	
601,0.700460829,0.69967372,0.700460829,0.699985857,0.700460829,0.700460829, 0.7004608294930875	
606,0.69124424,0.691647018,0.69124424,0.69143094,0.69124424,0.69124424, 0.6912442396313364	
611,0.69124424,0.691647018,0.69124424,0.69143094,0.69124424,0.69124424, 0.6912442396313364	
616,0.695852535,0.696389514,0.695852535,0.696094737,0.695852535,0.695852535, 0.695852534562212	
621,0.697388633,0.697784254,0.697388633,0.697571618,0.697388633,0.697388633, 0.6973886328725039	
626,0.700460829,0.700101581,0.700460829,0.700266277,0.700460829,0.700460829, 0.7004608294930875	
631,0.700460829,0.698994444,0.700460829,0.699352222,0.700460829,0.700460829, 0.7004608294930875	
636,0.700460829,0.699142085,0.700460829,0.699519795,0.700460829,0.700460829, 0.7004608294930875	
641,0.701996928,0.700935392,0.701996928,0.701299369,0.701996928,0.701996928, 0.7019969278033794	
646,0.703533026,0.702568041,0.703533026,0.702915185,0.703533026,0.703533026, 0.7035330261136713	
651,0.703533026,0.702959721,0.703533026,0.703204679,0.703533026,0.703533026, 0.7035330261136713	
656,0.705069124,0.704605868,0.705069124,0.704810762,0.705069124,0.705069124, 0.7050691244239631	
661,0.701996928,0.701755127,0.701996928,0.70186938,0.701996928,0.701996928, 0.7019969278033794	
666,0.698924731,0.699457061,0.698924731,0.699164487,0.698924731,0.698924731,0.698924731
